date,meantemp,humidity,wind_speed,meanpressure
12/7/16,18.25,74.35,0.925,1017.421053
12/8/16,16.9,73.3,1.765,1016.2
12/9/16,19.41666667,68.125,1.3125,1013.416667
12/10/16,16.44444444,82.83333333,5.355555556,1014
12/11/16,20.04166667,69.58333333,4.716666667,1013.291667
12/12/16,19.90909091,63.86363636,3.281818182,1014.181818
12/13/16,19.05,62.35,3.43,1015.1
12/14/16,18.55555556,58.61111111,8.027777778,1017.333333
12/15/16,18.16666667,56.625,9.879166667,1016.666667
12/16/16,15.83333333,63.27777778,3.916666667,1018.777778
12/17/16,17.5,63.38888889,6.731578947,1016.947368
12/18/16,16.08333333,64.54166667,6.420833333,1018.083333
12/19/16,17.85714286,56.0952381,10.41428571,1017.428571
12/20/16,19.8,48.53333333,15.92666667,1015.2
12/21/16,18.05,54.3,19.4047619,1015.619048
12/22/16,17.28571429,57.85714286,6.180952381,1016.142857
12/23/16,15.55,74.7,1.205,1014.25
12/24/16,17.31818182,78.63636364,5.236363636,1011.318182
12/25/16,14,94.3,9.085,1014.35
12/26/16,17.14285714,74.85714286,8.784210526,1016.952381
12/27/16,16.85,67.55,8.335,1017.2
12/28/16,17.2173913,68.04347826,3.547826087,1015.565217
12/29/16,15.23809524,87.85714286,6,1016.904762
12/30/16,14.0952381,89.66666667,6.266666667,1017.904762
12/31/16,15.05263158,87,7.325,1016.1
1/1/17,15.91304348,85.86956522,2.743478261,59
1/2/17,18.5,77.22222222,2.894444444,1018.277778
1/3/17,17.11111111,81.88888889,4.016666667,1018.333333
1/4/17,18.7,70.05,4.545,1015.7
1/5/17,18.38888889,74.94444444,3.3,1014.333333
1/6/17,19.31818182,79.31818182,8.681818182,1011.772727
1/7/17,14.70833333,95.83333333,10.04166667,1011.375
1/8/17,15.68421053,83.52631579,1.95,1015.55
1/9/17,14.57142857,80.80952381,6.542857143,1015.952381
1/10/17,12.11111111,71.94444444,9.361111111,1016.888889
1/11/17,11,72.11111111,9.772222222,1016.777778
1/12/17,11.78947368,74.57894737,6.626315789,1016.368421
1/13/17,13.23529412,67.05882353,6.435294118,1017.529412
1/14/17,13.2,74.28,5.276,1018.84
1/15/17,16.43478261,72.56521739,3.630434783,1018.130435
1/16/17,14.65,78.45,10.38,1017.15
1/17/17,11.72222222,84.44444444,8.038888889,1018.388889
1/18/17,13.04166667,78.33333333,6.029166667,1021.958333
1/19/17,14.61904762,75.14285714,10.33809524,1022.809524
1/20/17,15.26315789,66.47368421,11.22631579,1021.789474
1/21/17,15.39130435,70.86956522,13.69565217,1020.478261
1/22/17,18.44,76.24,5.868,1021.04
1/23/17,18.11764706,76,6.752941176,1019.823529
1/24/17,18.34782609,68.13043478,3.391304348,1018.869565
1/25/17,21,69.96,8.756,1018.4
1/26/17,16.17857143,91.64285714,8.467857143,1017.785714
1/27/17,16.5,77.04166667,14.35833333,1018.125
1/28/17,14.86363636,82.77272727,9.690909091,1019.636364
1/29/17,15.66666667,81.77777778,10.29444444,1017.388889
1/30/17,16.44444444,77.55555556,4.322222222,1015.833333
1/31/17,16.125,76,4.625,1015.5
2/1/17,15.25,78.625,5.1,1017.5
2/2/17,17.09090909,66.54545455,3.027272727,1018.909091
2/3/17,15.63636364,78.18181818,1.854545455,1017.727273
2/4/17,18.7,77.6,9.82,1014.4
2/5/17,18.63157895,77.63157895,8.1,1014.210526
2/6/17,16.88888889,69.66666667,9.044444444,1016
2/7/17,15.125,63.75,7.6375,1016.125
2/8/17,15.7,68.4,4.08,1015.6
2/9/17,15.375,68.375,7.875,1016.375
2/10/17,14.66666667,71.77777778,9.066666667,1015.666667
2/11/17,15.625,64,3.95,1016.625
2/12/17,16.25,70.375,1.625,1019.625
2/13/17,16.33333333,67,6.377777778,1021.555556
2/14/17,16.875,65.5,6.9625,1021.375
2/15/17,17.57142857,67.71428571,5.557142857,1020.571429
2/16/17,20.25,56.75,10.4375,1017.625
2/17/17,21.3,64.4,9.28,1016.5
2/18/17,21.125,70.75,6.25,1016.25
2/19/17,22.36363636,66.09090909,6.054545455,1013
2/20/17,23.375,60.125,6.9375,1005.375
2/21/17,21.83333333,69.41666667,12.34166667,1007.416667
2/22/17,19.125,57.125,7.4125,1012.25
2/23/17,18.625,42.875,14.35,1015.25
2/24/17,19.125,40.375,16.6625,1016.125
2/25/17,19,50.42857143,11.92857143,1014.285714
2/26/17,18.75,59,11.1125,1012.375
2/27/17,19.875,58.375,5.1,1014.25
2/28/17,23.33333333,51.66666667,3.911111111,1013.111111
3/1/17,24.46153846,47.92307692,6.415384615,1012.923077
3/2/17,23.75,54.25,5.93,1012.15
3/3/17,20.5,42.5,7.4125,1010.625
3/4/17,19.125,43.125,8.35,1010
3/5/17,19.75,41.25,9.9625,1010.5
3/6/17,20,42.44444444,9.666666667,1010.333333
3/7/17,22.625,41.5,6.025,1007.375
3/8/17,21.54545455,52.72727273,10.26363636,1008.909091
3/9/17,20.78571429,69.07142857,8.342857143,1007.357143
3/10/17,19.9375,67.75,11.4625,1006.875
3/11/17,18.53333333,60.4,5.566666667,1009.8
3/12/17,17.375,56.625,7.6375,1014.75
3/13/17,17.44444444,49.33333333,9.055555556,1014.888889
3/14/17,18,56.33333333,4.522222222,1016.555556
3/15/17,19.875,54.75,7.175,1014.125
3/16/17,24,49.2,5.56,1011.1
3/17/17,20.9,59.7,11.49,1010.7
3/18/17,24.69230769,46.30769231,7.123076923,1009.846154
3/19/17,24.66666667,52.27777778,9.161111111,1011.888889
3/20/17,23.33333333,54.66666667,10.07777778,1012.555556
3/21/17,25,49,9.2625,1011.75
3/22/17,27.25,45,10.1875,1009.75
3/23/17,28,49.75,3.4875,1008.875
3/24/17,28.91666667,37.66666667,10.03333333,1010.583333
3/25/17,26.5,39.375,10.425,1009.875
3/26/17,29.1,37.1,17.59,1010.2
3/27/17,29.5,38.625,13.65,1009.5
3/28/17,29.88888889,40.66666667,8.844444444,1009
3/29/17,31,34.5,13.2,1007.125
3/30/17,29.28571429,36.85714286,10.58571429,1007.142857
3/31/17,30.625,37.625,6.95,1007.5
4/1/17,31.375,35.125,9.0375,1005
4/2/17,29.75,33.75,9.2625,1004.25
4/3/17,30.5,29.75,6.9375,1004.25
4/4/17,30.93333333,31.86666667,14.32,1007.2
4/5/17,29.23076923,46,14.38461538,1005
4/6/17,31.22222222,26,13.57777778,1002.888889
4/7/17,27,29.875,4.65,1007.375
4/8/17,25.625,29.375,8.3375,1010.375
4/9/17,27.125,21.125,14.125,1010.625
4/10/17,27.85714286,19.42857143,19.31428571,1008.571429
4/11/17,29.25,17.75,15.5125,1006.25
4/12/17,29.25,26,9.4875,1005.875
4/13/17,29.66666667,29.11111111,4.944444444,1006.777778
4/14/17,30.5,37.625,1.3875,1004.625
4/15/17,31.22222222,30.44444444,5.966666667,1002.444444
4/16/17,31,34.25,2.1,1003.25
4/17/17,32.55555556,38.44444444,5.366666667,1004.444444
4/18/17,34,27.33333333,7.811111111,1003.111111
4/19/17,33.5,24.125,9.025,1000.875
4/20/17,34.5,27.5,5.5625,998.625
4/21/17,34.25,39.375,6.9625,999.875
4/22/17,32.9,40.9,8.89,1001.6
4/23/17,32.875,27.5,9.9625,1002.125
4/24/17,32,27.14285714,12.15714286,1004.142857
